295,No,,,Epaspire,The KD Pharma Group SA; SLA Pharma AG,Therapeutic,COVID-19,Small molecule,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Not Approved,,United Kingdom,Ongoing,Purified EPA in a capsule currently in a Phase 3 clinical trial in Europe for treatment of FAP; well established safety profile and observed suppression of inflammatory cytokines that may contribute to COVID-19 progression; this allowed the quick initiation of Phase 3 COVID-19 trials and led to the goal of using EPAspire to reduce the complications of COVID-19,,Phase 3,,Completed,,,,4/14/2020,,,4/13/2020,,,,3,COVID-19,240,No,Undisclosed,Undisclosed,04/13/2020,07/13/2020,07/31/2020,NCT04335032,Not yet recruiting,,Andy Zhou,4/22/2020,,,,,,4/22/2020
295,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Small molecule,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Not Approved,,https://www.kdpharmagroup.com/en/news/kd-pharma-group-sla-pharma-initiate-clinical-trial-covid-19,Ongoing,https://www.kdpharmagroup.com/en/news/kd-pharma-group-sla-pharma-initiate-clinical-trial-covid-19,,Phase 3,,https://www.kdpharmagroup.com/en/news/kd-pharma-group-sla-pharma-initiate-clinical-trial-covid-19,,,,https://www.kdpharmagroup.com/en/news/kd-pharma-group-sla-pharma-initiate-clinical-trial-covid-19,,,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,,,,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,No,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04335032?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&intr=EPA&draw=2&rank=1,,,,,,,,,
296,No,,,TD-0903,Theravance,Therapeutic,COVID-19,Small molecule,Kinase inhibitors,New,,United States,Ongoing,Lung-selective inhaled JAK inhibitor that has the potential to block cytokines and chemokines associated with ALI and ARDS; shown to have effective and broad inhibition of JAK-STAT signaling in rodent models; CTA was submitted in the UK on 04/09/2020 - approval pending and phase 1 will begin immediately after,,Pre-Clinical Testing,,Completed,Completed,,,,,,,,,,1,COVID-19,54,Yes,1,Manchester - United Kingdom,04/2020,06/2020,06/2020,NCT04350736,Not yet recruiting,,Andy Zhou,4/22/2020,,,,,,4/22/2020
296,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Small molecule,Kinase inhibitors,New,,https://www.prnewswire.com/news-releases/theravance-biopharma-responds-to-covid-19-pandemic-by-advancing-td-0903-to-treat-hospitalized-patients-with-acute-lung-injury-301038037.html,Ongoing,https://www.prnewswire.com/news-releases/theravance-biopharma-responds-to-covid-19-pandemic-by-advancing-td-0903-to-treat-hospitalized-patients-with-acute-lung-injury-301038037.html,,Pre-Clinical Testing,,https://www.prnewswire.com/news-releases/theravance-biopharma-responds-to-covid-19-pandemic-by-advancing-td-0903-to-treat-hospitalized-patients-with-acute-lung-injury-301038037.html,https://www.prnewswire.com/news-releases/theravance-biopharma-responds-to-covid-19-pandemic-by-advancing-td-0903-to-treat-hospitalized-patients-with-acute-lung-injury-301038037.html,,,,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04350736,https://clinicaltrials.gov/ct2/show/NCT04350736,https://clinicaltrials.gov/ct2/show/NCT04350736,Yes,https://clinicaltrials.gov/ct2/show/NCT04350736,https://clinicaltrials.gov/ct2/show/NCT04350736,https://clinicaltrials.gov/ct2/show/NCT04350736,https://clinicaltrials.gov/ct2/show/NCT04350736,https://clinicaltrials.gov/ct2/show/NCT04350736,https://clinicaltrials.gov/ct2/show/NCT04350736,https://clinicaltrials.gov/ct2/show/NCT04350736,,,,,,,,,
297,No,,,ARMS-I,Cleveland University Hospitals,Vaccine - Prophylactic,COVID-19,Other,Other antiviral drugs,Repurposed-Not Approved,ARMS Pharmaceutical LLC; Cleveland Foundation; Case Western Reserve University,United States,Ongoing,ARMS-I is a microbe-impermeable barrier with anti-viral action designed to prevent upper respiratory infections; currently holds an IND as a potential flu prophylaxis; clinical trial (unspecified phase but characteristics inmply phase 2) to investigate whether ARMS-I will help protect against COVID-19 in frontline health workers; no entry in clinicaltrials.gov yet,,Phase 2,,Completed,,,,,,Target: 05/01/2020,,,,,2,COVID-19,,Yes,Unspecified,University Hospitals - Cleveland - Ohio; Northeast Ohio health systems - Ohio,Target: 05/01/2020,,,,,,Andy Zhou,4/24/2020,,,,,,4/24/2020
297,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Other,Other antiviral drugs,Repurposed-Not Approved,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19 https://www.trialsitenews.com/university-hospitals-cleveland-launch-clinical-trial-assessing-arms-i-to-protect-clinicians-from-covid-19/,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,Ongoing,https://www.armspharmaceutical.com/arms-i-science https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,,Phase 2,,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,,,,,,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,,,,,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,,Yes,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,https://www.uhhospitals.org/for-clinicians/articles-and-news/articles/2020/04/uh-to-launch-clinical-trial-in-the-fight-to-protect-clinicians-against-covid19,,,,,,,,,,,,,
298,No,,,Tradipitant,Vanda Pharmaceuticals Inc.,Therapeutic,COVID-19,Small molecule,Other,Repurposed-Not Approved,University of Illinois at Chicago,United States,Ongoing,Tradipitant is currently undergoing clinical trials for other conditions such as gastroparesis; tradipitant is an NK-1R antagonist that is being tested to see if it can treat inflammatory lung injury associated with COVID-19,,Phase 3,,Completed,,,,,,,4/13/2020,,,,3,COVID-19,300,No,1,Lenox Hill Hospital Northwell Health - New York City - New York,04/13/2020,08/01/2020,08/31/2020,NCT04326426,By invitation,,Andy Zhou,4/23/2020,,,,,,4/23/2020
298,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Small molecule,Other,Repurposed-Not Approved,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,Ongoing,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2 https://vandapharmaceuticalsinc.gcs-web.com/node/14066/pdf,,Phase 3,,https://vandapharmaceuticalsinc.gcs-web.com/node/14066/pdf,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,,,,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,No,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04326426?intr=tradipitant&draw=2&rank=2,,,,,,,,,
299,No,,,Monoclonal antibodies,Vanderbilt University; AstraZeneca,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,Twist Bioscience Corp.; DARPA; NIAID; Ology Bioservices Inc.,United States,Ongoing,$14 million contract from US Department of Defense for Ology Bioservices and Vanderbilt to collaborate on antibody discovery against COVID-19; Twist to build a synthetic antibody discovery library based on sequences from a recovered COVID-19 patient from Vandebilt,,Discovery,,3/24/2020,,,,,,,,,,,,,,,,,,,,,,,Andy Zhou,4/24/2020,,,,,,4/24/2020
299,Yes,,,https://www.bioworld.com/COVID19products,https://news.vanderbilt.edu/2020/05/14/the-front-lines-vanderbilt-physicians-researchers-join-worldwide-fight-against-covid-19/,https://www.bioworld.com/COVID19products,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,https://investors.twistbioscience.com/news-releases/news-release-details/twist-bioscience-partners-vanderbilt-university-medical-center,https://www.bioworld.com/COVID19products,Ongoing,https://www.pharmaceutical-technology.com/news/covid-19-allovir-ology-drugs/ https://investors.twistbioscience.com/news-releases/news-release-details/twist-bioscience-partners-vanderbilt-university-medical-center,,Discovery,,https://www.pharmaceutical-technology.com/news/covid-19-allovir-ology-drugs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,No,,,Genosyl DS,Vero Biotech,Therapeutic,COVID-19,Small molecule,Other,Repurposed-Approved,,United States,On Market,"Genosyl DS is a tankless nitric oxide delivery system that obtained FDA approval on 12/20/19; FDA recently granted ""expanded access emergency use"" on 03/26/20 for the Genosyl DS to be used in treating cardiopulmonary symptoms associated with COVID-19",,On Market,,,,,,,,,,,,,,,,,,,,,,,,,Andy Zhou,4/23/2020,,,,,,4/23/2020
300,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Small molecule,Other,Repurposed-Approved,,https://www.vero-biotech.com/contact/,On Market,https://www.biospace.com/article/releases/vero-biotech-receives-us-fda-approval-of-genosyl-for-the-delivery-of-inhaled-nitric-oxide/ https://www.biospace.com/article/releases/fda-grants-vero-biotech-expanded-access-emergency-use-for-the-treatment-of-patients-with-covid-19-with-the-genosyl-ds-the-first-and-only-fda-approved-tankless-system-for-the-delivery-of-inhaled-nitric-oxide/,,On Market,,,,,,,,,,https://www.biospace.com/article/releases/vero-biotech-receives-us-fda-approval-of-genosyl-for-the-delivery-of-inhaled-nitric-oxide/,https://www.biospace.com/article/releases/vero-biotech-receives-us-fda-approval-of-genosyl-for-the-delivery-of-inhaled-nitric-oxide/,,,,,,,,,,,,,,,,,,,,,
301,No,,,VIR-7832,Vir Biotechnology Inc.; Biogen Inc.,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,Wuxi Biologics; National Institute of Allergy and Infectious Diseases; Xencor Inc.; Glaxosmithkline plc; Samsung Biologics Co. Ltd.,United States,Ongoing,VIR-7831 and VIR-7832 are leading antibody candidates that have demonstrated high affinity for the SARS-CoV-2 spike protein; companies aim to directly enter phase 2 clinical trial within the next three to five months; currently still in the development phase,,Discovery,,Started,,,,,,,,,,,,,,,,,,,,,,,Andy Zhou,4/24/2020,,,,,,4/24/2020
301,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,https://www.bioworld.com/COVID19products,https://www.vir.bio/contact/,Ongoing,https://www.gsk.com/en-gb/media/press-releases/gsk-and-vir-biotechnology-enter-collaboration-to-find-coronavirus-solutions/,,Discovery,,https://www.gsk.com/en-gb/media/press-releases/gsk-and-vir-biotechnology-enter-collaboration-to-find-coronavirus-solutions/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,No,,elsafavirine,Elpida,Viriom Inc.,Therapeutic,COVID-19,Small molecule,Antiviral drugs-antiretrovirals,Repurposed-Approved,,United States,Ongoing,Elpida is a non-nucleoside reverse transcriptase inhibitor that received market approval from the Russian Ministry of Health to treat HIV on 06/30/2017; initated Phase 2 clinical study to evaluate efficacy of Elpida in adults with COVID-19 on 04/08/2020 but currently has no entry on clinicaltrials.gov,,Phase 2,,Completed,,,,,,4/8/2020,,,,,2,COVID-19,240,No,Unspecified,Russia; Eastern EU Countries,Target: 05/01/2020,,,,Not yet recruiting,,Andy Zhou,4/24/2020,,,,,,4/24/2020
302,Yes,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Small molecule,Antiviral drugs-antiretrovirals,Repurposed-Approved,,https://www.viriom.com/contact,Ongoing,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19 https://www.viriom.com/news/2017/11/30/viriom-obtains-first-market-approval-of-elsulfavirine-elpida-for-treatment-of-hiv-1-infection-in-russia,,Phase 2,,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,,,,,,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,,,,,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,No,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,,,,https://www.viriom.com/news/2020/4/8/viriom-initiates-phase-2-clinical-study-of-elsulfavirine-for-treatment-of-covid-19,,,,,,,,,
303,No,,,,Viscient Biosciences Inc.,Therapeutic,COVID-19,Other,Other,New,,United States,Ongoing,"Viscient is using 3D bioprinting tech to create lung tissue to support research efforts on finding and testing COVID-19 therapies - ""clinical trial in a dish;"" as of 04/20/2020 - still working on a way to develop infected lung tissue",,Discovery,,,,,,,,,,,,,,,,,,,,,,,,,Andy Zhou,4/24/2020,,,,,,4/24/2020
303,Yes,,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Other,Other,New,,https://www.10news.com/news/coronavirus/biotechs-3d-models-could-lead-to-coronavirus-treatments,Ongoing,https://www.scienceboard.net/index.aspx?sec=sup&sub=can&pag=dis&ItemID=610 https://www.kusi.com/san-diego-biotech-company-fighting-coronavirus-through-3d-bioprinting/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,No,,,CB1 antagonist,Viripharm Biopharmaceuticals LLC,Therapeutic,COVID-19,Other,Antiviral drugs-broad spectrum,Repurposed-Not Approved,,United States,Ongoing,,,Discovery,,,,,,,,,,,,,,,,,,,,,,,,,A. Burnett,4/22/2020,,,,,,4/22/2020
304,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
